name,geometry,lat,lon,category
,POINT (-3.2021735307867822 55.96477495959461),55.96477496,-3.202173531,residential
,POINT (-3.2092406375269578 55.96259257767114),55.96259258,-3.209240638,residential
,POINT (-3.1098383339752727 55.94135978054993),55.94135978,-3.109838334,residential
,POINT (-3.104969348012717 55.94099877376628),55.94099877,-3.104969348,residential
,POINT (-3.1085671671618202 55.94182772110529),55.94182772,-3.108567167,residential
,POINT (-3.107570578186269 55.94084490278266),55.9408449,-3.107570578,residential
,POINT (-3.107113178030475 55.940832003331984),55.940832,-3.107113178,residential
,POINT (-3.1087368076919075 55.940962681477366),55.94096268,-3.108736808,residential
,POINT (-3.1061742 55.94087595),55.94087595,-3.1061742,residential
,POINT (-3.107238702766386 55.94126282108076),55.94126282,-3.107238703,residential
,POINT (-3.1074644499999993 55.940762500000005),55.9407625,-3.10746445,residential
,POINT (-3.10718625 55.94080515000002),55.94080515,-3.10718625,residential
,POINT (-3.1073964190061014 55.94085032192024),55.94085032,-3.107396419,residential
,POINT (-3.108826928856614 55.94095125269688),55.94095125,-3.108826929,residential
,POINT (-3.1047548789788877 55.94103365288687),55.94103365,-3.104754879,residential
,POINT (-3.1074509000000003 55.94127300000001),55.941273,-3.1074509,residential
,POINT (-3.1046513726291605 55.94119291072064),55.94119291,-3.104651373,residential
,POINT (-3.1077395312183014 55.94129227008046),55.94129227,-3.107739531,residential
,POINT (-3.1100771499999995 55.94185425),55.94185425,-3.11007715,residential
,POINT (-3.110559685234044 55.940746817309446),55.94074682,-3.110559685,residential
,POINT (-3.10820435 55.94093315),55.94093315,-3.10820435,residential
,POINT (-3.1098955709880713 55.94146334435322),55.94146334,-3.109895571,residential
,POINT (-3.1053885000000006 55.94094705),55.94094705,-3.1053885,residential
,POINT (-3.1070777450828664 55.94117467986201),55.94117468,-3.107077745,residential
,POINT (-3.1090147913028967 55.940980546204294),55.94098055,-3.109014791,residential
,POINT (-3.1083694691470454 55.94096641065976),55.94096641,-3.108369469,residential
,POINT (-3.10738595 55.94081830000001),55.9408183,-3.10738595,residential
,POINT (-3.1074375659089335 55.94076774521754),55.94076775,-3.107437566,residential
,POINT (-3.1073637091954973 55.940799336415985),55.94079934,-3.107363709,residential
,POINT (-3.106366893306836 55.940859218591704),55.94085922,-3.106366893,residential
,POINT (-3.1075608198141955 55.94088195611696),55.94088196,-3.10756082,residential
,POINT (-3.1902007784514064 55.97274168929691),55.97274169,-3.190200778,residential
,POINT (-3.1933130999999984 55.972952250000006),55.97295225,-3.1933131,residential
,POINT (-3.1881553188926364 55.97343534601764),55.97343535,-3.188155319,residential
,POINT (-3.188250826315946 55.97355829275519),55.97355829,-3.188250826,residential
,POINT (-3.188036206401983 55.97330185924262),55.97330186,-3.188036206,residential
,POINT (-3.1883434 55.973649550000005),55.97364955,-3.1883434,residential
,POINT (-3.1880667057047565 55.97371428137617),55.97371428,-3.188066706,residential
,POINT (-3.18807315 55.97334935000001),55.97334935,-3.18807315,residential
,POINT (-3.188054189665671 55.97381061761227),55.97381062,-3.18805419,residential
,POINT (-3.188174087558493 55.973459007034144),55.97345901,-3.188174088,residential
,POINT (-3.188119962244902 55.97380147415286),55.97380147,-3.188119962,residential
,POINT (-3.188005029104469 55.97381787176785),55.97381787,-3.188005029,residential
,POINT (-3.1928970199038575 55.97300336249526),55.97300336,-3.19289702,residential
,POINT (-3.1881022764779834 55.97375942854434),55.97375943,-3.188102276,residential
,POINT (-3.1002512777114495 55.94349264232284),55.94349264,-3.100251278,residential
,POINT (-3.2034002387361915 55.972037788489615),55.97203779,-3.203400239,residential
,POINT (-3.2036171942572866 55.97200618478844),55.97200618,-3.203617194,residential
,POINT (-3.2035665587614495 55.972013477050126),55.97201348,-3.203566559,residential
,POINT (-3.203352301628286 55.97204497264918),55.97204497,-3.203352302,residential
,POINT (-3.20378387611648 55.97198175269594),55.97198175,-3.203783876,residential
,POINT (-3.2028428854501962 55.97212037723727),55.97212038,-3.202842885,residential
,POINT (-3.203234813030449 55.97220774425281),55.97220774,-3.203234813,residential
,POINT (-3.2022408948650076 55.972308703719186),55.9723087,-3.202240895,residential
,POINT (-3.203162113374291 55.97207264847484),55.97207265,-3.203162113,residential
,POINT (-3.202889809054318 55.97211246765189),55.97211247,-3.202889809,residential
,POINT (-3.202198388893732 55.97233835402883),55.97233835,-3.202198389,residential
,POINT (-3.18938533168822 55.97597423897153),55.97597424,-3.189385332,residential
,POINT (-3.1005755716992054 55.943971140874915),55.94397114,-3.100575572,residential
,POINT (-3.0991268709416007 55.94326184842627),55.94326185,-3.099126871,residential
,POINT (-3.098854840563505 55.94253003137524),55.94253003,-3.098854841,residential
,POINT (-3.100889753425452 55.94408892771683),55.94408893,-3.100889753,residential
,POINT (-3.0990064743885775 55.943195434538),55.94319543,-3.099006474,residential
,POINT (-3.0994304989970463 55.941734947431954),55.94173495,-3.099430499,residential
,POINT (-3.0998331500000003 55.94174264999999),55.94174265,-3.09983315,residential
,POINT (-3.09888174630836 55.94182223103661),55.94182223,-3.098881746,residential
,POINT (-3.0995553666739704 55.94171281872683),55.94171282,-3.099555367,residential
,POINT (-3.0989675 55.94181464999999),55.94181465,-3.0989675,residential
,POINT (-3.098320051791224 55.941735050385944),55.94173505,-3.098320052,residential
,POINT (-3.0993518538372795 55.94174217321142),55.94174217,-3.099351854,residential
,POINT (-3.1907299903841206 55.977429169412595),55.97742917,-3.19072999,residential
,POINT (-3.190246030991277 55.9766769530346),55.97667695,-3.190246031,residential
,POINT (-3.1903674696689 55.97683304616381),55.97683305,-3.19036747,residential
,POINT (-3.1902970779015045 55.977370862516814),55.97737086,-3.190297078,residential
,POINT (-3.1902907886400653 55.976735631019274),55.97673563,-3.190290789,residential
,POINT (-3.1906573000000003 55.97729395000001),55.97729395,-3.1906573,residential
,POINT (-3.1904288000000003 55.976962099999994),55.9769621,-3.1904288,residential
,POINT (-3.1895277 55.9767488),55.9767488,-3.1895277,residential
,POINT (-3.1902810178952334 55.976622607855546),55.97662261,-3.190281018,residential
,POINT (-3.1904183000000006 55.976524100000006),55.9765241,-3.1904183,residential
,POINT (-3.190542849724865 55.97718187294078),55.97718187,-3.19054285,residential
,POINT (-3.1900990915828307 55.976600931054136),55.97660093,-3.190099092,residential
,POINT (-3.1898348360815447 55.976675663222956),55.97667566,-3.189834836,residential
,POINT (-3.1904889524593005 55.977080161185654),55.97708016,-3.190488952,residential
,POINT (-3.1905980662161326 55.977177006839376),55.97717701,-3.190598066,residential
,POINT (-3.190551228254801 55.97719905359258),55.97719905,-3.190551228,residential
,POINT (-3.1900073499999997 55.9766241),55.9766241,-3.19000735,residential
,POINT (-3.19002675 55.976649650000006),55.97664965,-3.19002675,residential
,POINT (-3.1905443643172737 55.9770748771991),55.97707488,-3.190544364,residential
,POINT (-3.190295900000002 55.9766651),55.9766651,-3.1902959,residential
,POINT (-3.190534563582874 55.977356060060934),55.97735606,-3.190534564,residential
,POINT (-3.1905356613752214 55.97705609874385),55.9770561,-3.190535661,residential
,POINT (-3.1906667999999994 55.9773123),55.9773123,-3.1906668,residential
,POINT (-3.1906020500000003 55.97729745000001),55.97729745,-3.19060205,residential
,POINT (-3.1904736818406603 55.97693856706836),55.97693857,-3.190473682,residential
,POINT (-3.190245984934468 55.97657641151196),55.97657641,-3.190245985,residential
,POINT (-3.1898067999999995 55.9766823),55.9766823,-3.1898068,residential
,POINT (-3.190655521229608 55.97743402309654),55.97743402,-3.190655521,residential
,POINT (-3.1904160066894893 55.97682281920698),55.97682282,-3.190416007,residential
,POINT (-3.1897225999999996 55.9766812),55.9766812,-3.1897226,residential
,POINT (-3.190443067277218 55.976556742043755),55.97655674,-3.190443067,residential
,POINT (-3.1903404789200778 55.97672381663083),55.97672382,-3.190340479,residential
,POINT (-3.1900557999999997 55.97664275),55.97664275,-3.1900558,residential
,POINT (-3.19036095 55.977366800000006),55.9773668,-3.19036095,residential
,POINT (-3.190378387490497 55.97685068035631),55.97685068,-3.190378387,residential
,POINT (-3.19041955 55.976945099999995),55.9769451,-3.19041955,residential
,POINT (-3.1902165999999994 55.97658339999999),55.9765834,-3.1902166,residential
,POINT (-3.1906065000000017 55.97719443333333),55.97719443,-3.1906065,residential
,POINT (-3.1900364 55.97661719999999),55.9766172,-3.1900364,residential
,POINT (-3.190482583349496 55.976955763221426),55.97695576,-3.190482583,residential
,POINT (-3.1904269 55.97684044999999),55.97684045,-3.1904269,residential
,POINT (-3.1907476300879987 55.977493569610694),55.97749357,-3.19074763,residential
,POINT (-3.1901045063124753 55.977385947035785),55.97738595,-3.190104506,residential
,POINT (-3.190590499435911 55.9773171264605),55.97731713,-3.190590499,residential
,POINT (-3.1904443373352662 55.97706501880121),55.97706502,-3.190444337,residential
,POINT (-3.275596441346988 55.90751567602284),55.90751568,-3.275596441,residential
,POINT (-3.2755123983612155 55.90741323981887),55.90741324,-3.275512398,residential
,POINT (-3.2756722222180197 55.90761126444647),55.90761126,-3.275672222,residential
,POINT (-3.275173148680124 55.90774485841363),55.90774486,-3.275173149,residential
,POINT (-3.27523301588991 55.907818472614366),55.90781847,-3.275233016,residential
,POINT (-3.2721597661108466 55.906937843704995),55.90693784,-3.272159766,residential
,POINT (-3.274080831059538 55.90776101105411),55.90776101,-3.274080831,residential
,POINT (-3.2744687616707147 55.907206615670546),55.90720662,-3.274468762,residential
,POINT (-3.2758735719248047 55.90725627191853),55.90725627,-3.275873572,residential
,POINT (-3.2743734333798655 55.9076829297846),55.90768293,-3.274373433,residential
,POINT (-3.274078488318321 55.90719800069514),55.907198,-3.274078488,residential
,POINT (-3.274269994984302 55.90771040828397),55.90771041,-3.274269995,residential
,POINT (-3.274570585488222 55.90763767426766),55.90763767,-3.274570585,residential
,POINT (-3.2749410065075146 55.90746791634283),55.90746792,-3.274941007,residential
,POINT (-3.187697643251956 55.97578328730326),55.97578329,-3.187697643,residential
,POINT (-3.188131515798558 55.97633081972533),55.97633082,-3.188131516,residential
,POINT (-3.187788981548032 55.97611173447726),55.97611173,-3.187788982,residential
,POINT (-3.1876054500000017 55.97595525),55.97595525,-3.18760545,residential
,POINT (-3.1880532499123038 55.97609317045283),55.97609317,-3.18805325,residential
,POINT (-3.187484649999999 55.97585109999999),55.9758511,-3.18748465,residential
,POINT (-3.1880701499999984 55.9763532),55.9763532,-3.18807015,residential
,POINT (-3.187709982651349 55.97604478421025),55.97604478,-3.187709983,residential
,POINT (-3.1878472472308417 55.97616253551835),55.97616254,-3.187847247,residential
,POINT (-3.187557667342101 55.975921247652856),55.97592125,-3.187557667,residential
,POINT (-3.1874656845157157 55.975834798865954),55.9758348,-3.187465685,residential
,POINT (-3.1875069999999996 55.97581975000001),55.97581975,-3.187507,residential
,POINT (-3.1880030222580786 55.97625016510047),55.97625017,-3.188003022,residential
,POINT (-3.188189017903279 55.97645496566941),55.97645497,-3.188189018,residential
,POINT (-3.187526000000001 55.975836050000005),55.97583605,-3.187526,residential
,POINT (-3.187925869254985 55.97613385380378),55.97613385,-3.187925869,residential
,POINT (-3.1878293845540817 55.9761471488388),55.97614715,-3.187829385,residential
,POINT (-3.18794745 55.97624935),55.97624935,-3.18794745,residential
,POINT (-3.1878916419959342 55.97614631817378),55.97614632,-3.187891642,residential
,POINT (-3.187964734924582 55.97626414855927),55.97626415,-3.187964735,residential
,POINT (-3.1877274 55.97605969999999),55.9760597,-3.1877274,residential
,POINT (-3.1875873997346806 55.97593974930845),55.97593975,-3.1875874,residential
,POINT (-3.1872165912899417 55.97529651906836),55.97529652,-3.187216591,residential
,POINT (-3.187306303241457 55.975447348790816),55.97544735,-3.187306303,residential
,POINT (-3.1871739017682623 55.97533764918962),55.97533765,-3.187173902,residential
,POINT (-3.1880095514186038 55.976226666348374),55.97622667,-3.188009551,residential
,POINT (-3.1875625639294296 55.97566801975413),55.97566802,-3.187562564,residential
,POINT (-3.1873959703757615 55.97543334805974),55.97543335,-3.18739597,residential
,POINT (-3.1875019700353975 55.975613420151646),55.97561342,-3.18750197,residential
,POINT (-3.1884847337130195 55.97626705579413),55.97626706,-3.188484734,residential
,POINT (-3.188274340860916 55.976246725333),55.97624673,-3.188274341,residential
,POINT (-3.18738822212064 55.97548891481046),55.97548891,-3.187388222,residential
,POINT (-3.10603625 55.941273149999994),55.94127315,-3.10603625,residential
,POINT (-3.1063509999999996 55.94136474999999),55.94136475,-3.106351,residential
,POINT (-3.1056756471730256 55.94140200109676),55.941402,-3.105675647,residential
,POINT (-3.106038917497619 55.94230008367351),55.94230008,-3.106038917,residential
,POINT (-3.1046564999999995 55.94183225),55.94183225,-3.1046565,residential
,POINT (-3.10637937792291 55.94241190338456),55.9424119,-3.106379378,residential
,POINT (-3.1058788787487095 55.94187495291152),55.94187495,-3.105878879,residential
,POINT (-3.1059612000000003 55.94127484999999),55.94127485,-3.1059612,residential
,POINT (-3.1059372499999998 55.94202565),55.94202565,-3.10593725,residential
,POINT (-3.1050429617615185 55.94159788083308),55.94159788,-3.105042962,residential
,POINT (-3.1051260999999997 55.941925950000005),55.94192595,-3.1051261,residential
,POINT (-3.1050640937460234 55.94179343172168),55.94179343,-3.105064094,residential
,POINT (-3.1883785972060767 55.97552148665696),55.97552149,-3.188378597,residential
,POINT (-3.1887436636729336 55.97583840451853),55.9758384,-3.188743664,residential
,POINT (-3.187578988863247 55.97490488863759),55.97490489,-3.187578989,residential
,POINT (-3.1884399311334066 55.97551826516413),55.97551827,-3.188439931,residential
,POINT (-3.1906363678033496 55.97567884655206),55.97567885,-3.190636368,residential
